,localName,type,latitude,longitude,webUrl,phone,text_for_embedding
574,Alero Mexican Restaurant,RESTAURANT,38.91336,-77.04601,https://www.tripadvisor.com/Restaurant_Review-g28970-d456572-Reviews-Alero_Mexican_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-234-8100,Alero Mexican Restaurant RESTAURANT
575,Beuchert's Saloon,RESTAURANT,38.88499,-76.99756,https://www.tripadvisor.com/Restaurant_Review-g28970-d4299838-Reviews-Beuchert_s_Saloon-Washington_DC_District_of_Columbia.html,+1 202-733-1384,Beuchert's Saloon RESTAURANT
576,Petersen Boarding House,ATTRACTION,38.896767,-77.02603,https://www.tripadvisor.com/Attraction_Review-g28970-d3172776-Reviews-Petersen_Boarding_House-Washington_DC_District_of_Columbia.html,+1 202-426-6924,Petersen Boarding House ATTRACTION
577,Le Pain Quotidien,RESTAURANT,38.90977,-77.04513,https://www.tripadvisor.com/Restaurant_Review-g28970-d1510833-Reviews-Le_Pain_Quotidien-Washington_DC_District_of_Columbia.html,+1 202-459-9176,Le Pain Quotidien RESTAURANT
578,MiCubaCafe,RESTAURANT,38.93049,-77.03369,https://www.tripadvisor.com/Restaurant_Review-g28970-d3809810-Reviews-MiCubaCafe-Washington_DC_District_of_Columbia.html,+1 202-813-3489,MiCubaCafe RESTAURANT
579,"Lucky Buns Washington, Dc",RESTAURANT,38.917126,-77.04186,https://www.tripadvisor.com/Restaurant_Review-g28970-d13412386-Reviews-Lucky_Buns_Washington_Dc-Washington_DC_District_of_Columbia.html,+1 202-506-1713,"Lucky Buns Washington, Dc RESTAURANT"
580,Officina At The Wharf,RESTAURANT,38.88124,-77.02717,https://www.tripadvisor.com/Restaurant_Review-g28970-d25149940-Reviews-Officina_At_The_Wharf-Washington_DC_District_of_Columbia.html,+1 202-747-5222,Officina At The Wharf RESTAURANT
581,Rumi's Kitchen,RESTAURANT,38.879393,-77.024698,https://www.tripadvisor.com/Restaurant_Review-g28970-d23678874-Reviews-Rumi_s_Kitchen-Washington_DC_District_of_Columbia.html,+1 202-900-9106,Rumi's Kitchen RESTAURANT
582,Cactus Cantina,RESTAURANT,38.93366,-77.072685,https://www.tripadvisor.com/Restaurant_Review-g28970-d450372-Reviews-Cactus_Cantina-Washington_DC_District_of_Columbia.html,+1 202-686-7222,Cactus Cantina RESTAURANT
583,Simply Banh Mi,RESTAURANT,38.911465,-77.0657,https://www.tripadvisor.com/Restaurant_Review-g28970-d6614522-Reviews-Simply_Banh_Mi-Washington_DC_District_of_Columbia.html,+1 202-333-5726,Simply Banh Mi RESTAURANT
584,Sax Restaurant & Lounge,RESTAURANT,38.89935,-77.027306,https://www.tripadvisor.com/Restaurant_Review-g28970-d2626836-Reviews-Sax_Restaurant_Lounge-Washington_DC_District_of_Columbia.html,+1 202-737-0101,Sax Restaurant & Lounge RESTAURANT
585,Pappe,RESTAURANT,38.90787,-77.03171,https://www.tripadvisor.com/Restaurant_Review-g28970-d14935741-Reviews-Pappe-Washington_DC_District_of_Columbia.html,+1 202-888-8220,Pappe RESTAURANT
586,Kitchen & Kocktails,RESTAURANT,38.901085,-77.03009,https://www.tripadvisor.com/Restaurant_Review-g28970-d26449080-Reviews-Kitchen_Kocktails-Washington_DC_District_of_Columbia.html,+1 312-513-3606,Kitchen & Kocktails RESTAURANT
587,The Duck & The Peach,RESTAURANT,38.88575,-76.99592,https://www.tripadvisor.com/Restaurant_Review-g28970-d23014209-Reviews-The_Duck_The_Peach-Washington_DC_District_of_Columbia.html,+1 202-431-1913,The Duck & The Peach RESTAURANT
588,Pho Viet,RESTAURANT,38.935112,-77.03243,https://www.tripadvisor.com/Restaurant_Review-g28970-d2601992-Reviews-Pho_Viet-Washington_DC_District_of_Columbia.html,+1 202-629-2839,Pho Viet RESTAURANT
589,Nooshi,RESTAURANT,38.904472,-77.04378,https://www.tripadvisor.com/Restaurant_Review-g28970-d497679-Reviews-Nooshi-Washington_DC_District_of_Columbia.html,+1 202-293-3138,Nooshi RESTAURANT
590,Loeb's NY Delicatessen,RESTAURANT,38.901123,-77.04023,https://www.tripadvisor.com/Restaurant_Review-g28970-d6280821-Reviews-Loeb_s_NY_Delicatessen-Washington_DC_District_of_Columbia.html,+1 202-965-5632,Loeb's NY Delicatessen RESTAURANT
591,Causa,RESTAURANT,38.90691,-77.024796,https://www.tripadvisor.com/Restaurant_Review-g28970-d25091183-Reviews-Causa-Washington_DC_District_of_Columbia.html,+1 202-629-3942,Causa RESTAURANT
592,Tazza Cafe,RESTAURANT,38.897762,-77.054924,https://www.tripadvisor.com/Restaurant_Review-g28970-d26953665-Reviews-Tazza_Cafe-Washington_DC_District_of_Columbia.html,+1 202-627-2441,Tazza Cafe RESTAURANT
593,The Graham Rooftop,RESTAURANT,38.904846,-77.0599,https://www.tripadvisor.com/Restaurant_Review-g28970-d4611231-Reviews-The_Graham_Rooftop-Washington_DC_District_of_Columbia.html,+1 202-337-0900,The Graham Rooftop RESTAURANT
594,Le DeSales,RESTAURANT,38.90486,-77.03967,https://www.tripadvisor.com/Restaurant_Review-g28970-d12284124-Reviews-Le_DeSales-Washington_DC_District_of_Columbia.html,+1 202-318-4066,Le DeSales RESTAURANT
595,STK Steakhouse,RESTAURANT,38.90374,-77.02488,https://www.tripadvisor.com/Restaurant_Review-g28970-d27185499-Reviews-STK_Steakhouse-Washington_DC_District_of_Columbia.html,+1 202-301-3791,STK Steakhouse RESTAURANT
596,Best Sandwich Place,RESTAURANT,38.901062,-77.0301,https://www.tripadvisor.com/Restaurant_Review-g28970-d1140789-Reviews-Best_Sandwich_Place-Washington_DC_District_of_Columbia.html,+1 202-408-1509,Best Sandwich Place RESTAURANT
597,Belga Cafe,RESTAURANT,38.882187,-76.99482,https://www.tripadvisor.com/Restaurant_Review-g28970-d510435-Reviews-Belga_Cafe-Washington_DC_District_of_Columbia.html,+1 202-544-0100,Belga Cafe RESTAURANT
598,Ristorante La Perla,RESTAURANT,38.903946,-77.05488,https://www.tripadvisor.com/Restaurant_Review-g28970-d481176-Reviews-Ristorante_La_Perla-Washington_DC_District_of_Columbia.html,+1 202-333-1767,Ristorante La Perla RESTAURANT
599,Bistrot Lepic & Wine Bar,RESTAURANT,38.914585,-77.06736,https://www.tripadvisor.com/Restaurant_Review-g28970-d485034-Reviews-Bistrot_Lepic_Wine_Bar-Washington_DC_District_of_Columbia.html,+1 202-333-0111,Bistrot Lepic & Wine Bar RESTAURANT
600,KC Cafe,RESTAURANT,38.89524,-77.055405,https://www.tripadvisor.com/Restaurant_Review-g28970-d2199227-Reviews-KC_Cafe-Washington_DC_District_of_Columbia.html,+1 202-416-8576,KC Cafe RESTAURANT
601,National Museum of African Art,ATTRACTION,38.88796,-77.02572,https://www.tripadvisor.com/Attraction_Review-g28970-d107889-Reviews-National_Museum_of_African_Art-Washington_DC_District_of_Columbia.html,+1 202-633-4600,National Museum of African Art ATTRACTION
602,Mason's Famous Lobster Rolls,RESTAURANT,38.90768,-77.0432,https://www.tripadvisor.com/Restaurant_Review-g28970-d20984320-Reviews-Mason_s_Famous_Lobster_Rolls-Washington_DC_District_of_Columbia.html,+1 202-733-1450,Mason's Famous Lobster Rolls RESTAURANT
603,Al Tiramisu,RESTAURANT,38.909527,-77.04555,https://www.tripadvisor.com/Restaurant_Review-g28970-d450651-Reviews-Al_Tiramisu-Washington_DC_District_of_Columbia.html,+1 202-467-4466,Al Tiramisu RESTAURANT
604,Chiko,RESTAURANT,38.909878,-77.04623,https://www.tripadvisor.com/Restaurant_Review-g28970-d17205818-Reviews-Chiko-Washington_DC_District_of_Columbia.html,+1 202-331-3040,Chiko RESTAURANT
605,10 Thomas Restaurant,RESTAURANT,38.906204,-77.0309,https://www.tripadvisor.com/Restaurant_Review-g28970-d2426694-Reviews-10_Thomas_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-842-1300,10 Thomas Restaurant RESTAURANT
606,Yard House,RESTAURANT,38.90058,-77.02223,https://www.tripadvisor.com/Restaurant_Review-g28970-d14052792-Reviews-Yard_House-Washington_DC_District_of_Columbia.html,+1 202-962-0174,Yard House RESTAURANT
607,Peacock Cafe,RESTAURANT,38.906113,-77.06413,https://www.tripadvisor.com/Restaurant_Review-g28970-d497559-Reviews-Peacock_Cafe-Washington_DC_District_of_Columbia.html,+1 202-625-2740,Peacock Cafe RESTAURANT
608,Alta Strada,RESTAURANT,38.902744,-77.01805,https://www.tripadvisor.com/Restaurant_Review-g28970-d10136982-Reviews-Alta_Strada-Washington_DC_District_of_Columbia.html,+1 202-629-4662,Alta Strada RESTAURANT
609,Hawk & Dove Restaurant,RESTAURANT,38.88643,-77.00112,https://www.tripadvisor.com/Restaurant_Review-g28970-d450609-Reviews-Hawk_Dove_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-547-0030,Hawk & Dove Restaurant RESTAURANT
610,"minibar, Washington, D.C.",RESTAURANT,38.896233,-77.02375,https://www.tripadvisor.com/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,+1 202-393-0812,"minibar, Washington, D.C. RESTAURANT"
611,Teddy and the Bully Bar,RESTAURANT,38.906292,-77.04369,https://www.tripadvisor.com/Restaurant_Review-g28970-d4434886-Reviews-Teddy_and_the_Bully_Bar-Washington_DC_District_of_Columbia.html,+1 202-872-8700,Teddy and the Bully Bar RESTAURANT
612,Hot N Juicy crawfish,RESTAURANT,38.925022,-77.05202,https://www.tripadvisor.com/Restaurant_Review-g28970-d2308041-Reviews-Hot_N_Juicy_crawfish-Washington_DC_District_of_Columbia.html,+1 202-299-9448,Hot N Juicy crawfish RESTAURANT
613,Shoto,RESTAURANT,38.90403,-77.03486,https://www.tripadvisor.com/Restaurant_Review-g28970-d24980480-Reviews-Shoto-Washington_DC_District_of_Columbia.html,+1 202-796-0011,Shoto RESTAURANT
614,No Goodbyes,RESTAURANT,38.92276,-77.04165,https://www.tripadvisor.com/Restaurant_Review-g28970-d23424038-Reviews-No_Goodbyes-Washington_DC_District_of_Columbia.html,+1 202-864-4180,No Goodbyes RESTAURANT
615,Trattoria Alberto,RESTAURANT,38.88245,-76.99469,https://www.tripadvisor.com/Restaurant_Review-g28970-d533180-Reviews-Trattoria_Alberto-Washington_DC_District_of_Columbia.html,+1 202-544-2007,Trattoria Alberto RESTAURANT
616,Modena,RESTAURANT,38.899944,-77.02779,https://www.tripadvisor.com/Restaurant_Review-g28970-d18977654-Reviews-Modena-Washington_DC_District_of_Columbia.html,+1 202-216-9550,Modena RESTAURANT
617,Bistro Du Jour,RESTAURANT,38.87957,-77.02542,https://www.tripadvisor.com/Restaurant_Review-g28970-d23709713-Reviews-Bistro_Du_Jour-Washington_DC_District_of_Columbia.html,+1 202-984-7400,Bistro Du Jour RESTAURANT
618,The Beacon Hotel & Corporate Quarters,HOTEL,38.90696,-77.03788,https://www.tripadvisor.com/Hotel_Review-g28970-d84113-Reviews-The_Beacon_Hotel_Corporate_Quarters-Washington_DC_District_of_Columbia.html,12022962100,The Beacon Hotel & Corporate Quarters HOTEL
619,Hirshhorn Museum and Sculpture Garden,ATTRACTION,38.888165,-77.02294,https://www.tripadvisor.com/Attraction_Review-g28970-d107886-Reviews-Hirshhorn_Museum_and_Sculpture_Garden-Washington_DC_District_of_Columbia.html,+1 202-633-1000,Hirshhorn Museum and Sculpture Garden ATTRACTION
620,National Gallery of Art Sculpture Garden,ATTRACTION,38.891293,-77.02295,https://www.tripadvisor.com/Attraction_Review-g28970-d4832917-Reviews-National_Gallery_of_Art_Sculpture_Garden-Washington_DC_District_of_Columbia.html,+1 202-289-3360,National Gallery of Art Sculpture Garden ATTRACTION
621,The Red Hen DC,RESTAURANT,38.915012,-77.012405,https://www.tripadvisor.com/Restaurant_Review-g28970-d5076897-Reviews-The_Red_Hen_DC-Washington_DC_District_of_Columbia.html,+1 202-525-3021,The Red Hen DC RESTAURANT
622,The LINE DC,HOTEL,38.922894,-77.041695,https://www.tripadvisor.com/Hotel_Review-g28970-d11985029-Reviews-The_LINE_DC-Washington_DC_District_of_Columbia.html,12029681736,The LINE DC HOTEL
623,Chef Geoff's West End,RESTAURANT,38.905476,-77.04904,https://www.tripadvisor.com/Restaurant_Review-g28970-d23678444-Reviews-Chef_Geoff_s_West_End-Washington_DC_District_of_Columbia.html,+1 202-524-7815,Chef Geoff's West End RESTAURANT
624,Planet Word,ATTRACTION,38.90231,-77.02913,https://www.tripadvisor.com/Attraction_Review-g28970-d20145439-Reviews-Planet_Word-Washington_DC_District_of_Columbia.html,+1 202-931-3139,Planet Word ATTRACTION
625,"Thompson Washington D.C., by Hyatt",HOTEL,38.87472,-77.00259,https://www.tripadvisor.com/Hotel_Review-g28970-d19260549-Reviews-Thompson_Washington_D_C_by_Hyatt-Washington_DC_District_of_Columbia.html,12023018860,"Thompson Washington D.C., by Hyatt HOTEL"
626,Hamilton's Bar & Grill,RESTAURANT,38.8934,-77.01345,https://www.tripadvisor.com/Restaurant_Review-g28970-d3461285-Reviews-Hamilton_s_Bar_Grill-Washington_DC_District_of_Columbia.html,+1 202-347-6555,Hamilton's Bar & Grill RESTAURANT
627,Salamander Washington DC,HOTEL,38.88381,-77.03015,https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-Salamander_Washington_DC-Washington_DC_District_of_Columbia.html,+1 202-554-8588,Salamander Washington DC HOTEL
628,Off The Record,RESTAURANT,38.90016,-77.03684,https://www.tripadvisor.com/Restaurant_Review-g28970-d4456894-Reviews-Off_The_Record-Washington_DC_District_of_Columbia.html,+1 202-942-7599,Off The Record RESTAURANT
629,Stan's Restaurant,RESTAURANT,38.903538,-77.032875,https://www.tripadvisor.com/Restaurant_Review-g28970-d4630182-Reviews-Stan_s_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-347-4488,Stan's Restaurant RESTAURANT
630,Proper 21 F Street,RESTAURANT,38.89746,-77.03062,https://www.tripadvisor.com/Restaurant_Review-g28970-d11825017-Reviews-Proper_21_F_Street-Washington_DC_District_of_Columbia.html,+1 202-847-3674,Proper 21 F Street RESTAURANT
631,Motto By Hilton Washington DC City Center,HOTEL,38.899952,-77.02118,https://www.tripadvisor.com/Hotel_Review-g28970-d12100637-Reviews-Motto_By_Hilton_Washington_DC_City_Center-Washington_DC_District_of_Columbia.html,18556050316,Motto By Hilton Washington DC City Center HOTEL
632,Dumplings & Beyond,RESTAURANT,38.921234,-77.072365,https://www.tripadvisor.com/Restaurant_Review-g28970-d6845472-Reviews-Dumplings_Beyond-Washington_DC_District_of_Columbia.html,+1 202-338-3815,Dumplings & Beyond RESTAURANT
633,il Canale,RESTAURANT,38.904507,-77.06106,https://www.tripadvisor.com/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,+1 202-337-4444,il Canale RESTAURANT
634,Riggs Washington DC,HOTEL,38.897236,-77.0243,https://www.tripadvisor.com/Hotel_Review-g28970-d19343251-Reviews-Riggs_Washington_DC-Washington_DC_District_of_Columbia.html,12029290389,Riggs Washington DC HOTEL
635,Founding Farmers Fishers & Bakers,RESTAURANT,38.90178,-77.05973,https://www.tripadvisor.com/Restaurant_Review-g28970-d3633477-Reviews-Founding_Farmers_Fishers_Bakers-Washington_DC_District_of_Columbia.html,+1 202-298-8783,Founding Farmers Fishers & Bakers RESTAURANT
636,The Bombay Club,RESTAURANT,38.900917,-77.03801,https://www.tripadvisor.com/Restaurant_Review-g28970-d450411-Reviews-The_Bombay_Club-Washington_DC_District_of_Columbia.html,+1 202-659-3727,The Bombay Club RESTAURANT
637,Momoyama Sushi,RESTAURANT,38.89327,-77.0134,https://www.tripadvisor.com/Restaurant_Review-g28970-d2561669-Reviews-Momoyama_Sushi-Washington_DC_District_of_Columbia.html,+1 202-737-0397,Momoyama Sushi RESTAURANT
638,Hotel Arboretum,HOTEL,38.916504,-76.972176,https://www.tripadvisor.com/Hotel_Review-g28970-d223031-Reviews-Hotel_Arboretum-Washington_DC_District_of_Columbia.html,12022669000,Hotel Arboretum HOTEL
639,Urban Roast,RESTAURANT,38.898186,-77.024925,https://www.tripadvisor.com/Restaurant_Review-g28970-d23024349-Reviews-Urban_Roast-Washington_DC_District_of_Columbia.html,+1 202-519-4629,Urban Roast RESTAURANT
640,Cafe Fili,RESTAURANT,38.89906,-77.0033,https://www.tripadvisor.com/Restaurant_Review-g28970-d19791879-Reviews-Cafe_Fili-Washington_DC_District_of_Columbia.html,+1 202-629-2816,Cafe Fili RESTAURANT
641,Hill Country Barbecue Market,RESTAURANT,38.89513,-77.02206,https://www.tripadvisor.com/Restaurant_Review-g28970-d2087854-Reviews-Hill_Country_Barbecue_Market-Washington_DC_District_of_Columbia.html,+1 202-556-2050,Hill Country Barbecue Market RESTAURANT
642,Amparo Fondita,RESTAURANT,38.909447,-77.045296,https://www.tripadvisor.com/Restaurant_Review-g28970-d26832240-Reviews-Amparo_Fondita-Washington_DC_District_of_Columbia.html,+1 12345678,Amparo Fondita RESTAURANT
643,Moe's Southwest Grill,RESTAURANT,38.88406,-77.02342,https://www.tripadvisor.com/Restaurant_Review-g28970-d4280160-Reviews-Moe_s_Southwest_Grill-Washington_DC_District_of_Columbia.html,+1 202-484-2229,Moe's Southwest Grill RESTAURANT
644,Pho 14,RESTAURANT,38.930588,-77.03413,https://www.tripadvisor.com/Restaurant_Review-g28970-d2484179-Reviews-Pho_14-Washington_DC_District_of_Columbia.html,+1 202-986-2326,Pho 14 RESTAURANT
645,Days Inn By Wyndham Washington Dc/connecticut Avenue,HOTEL,38.946934,-77.06547,https://www.tripadvisor.com/Hotel_Review-g28970-d84051-Reviews-Days_Inn_By_Wyndham_Washington_Dc_connecticut_Avenue-Washington_DC_District_of_Columbia.html,12022445600,Days Inn By Wyndham Washington Dc/connecticut Avenue HOTEL
646,Spice 6,RESTAURANT,38.89942,-77.02026,https://www.tripadvisor.com/Restaurant_Review-g28970-d14089451-Reviews-Spice_6-Washington_DC_District_of_Columbia.html,+1 202-847-0508,Spice 6 RESTAURANT
647,Cafe 59,RESTAURANT,38.884243,-77.015434,https://www.tripadvisor.com/Restaurant_Review-g28970-d11650932-Reviews-Cafe_59-Washington_DC_District_of_Columbia.html,+1 202-554-1357,Cafe 59 RESTAURANT
648,The Poppy Georgetown,HOTEL,38.909245,-77.05545,https://www.tripadvisor.com/Hotel_Review-g28970-d10381978-Reviews-The_Poppy_Georgetown-Washington_DC_District_of_Columbia.html,0112029903444,The Poppy Georgetown HOTEL
649,Mezcalero,RESTAURANT,38.937637,-77.03296,https://www.tripadvisor.com/Restaurant_Review-g28970-d12416625-Reviews-Mezcalero-Washington_DC_District_of_Columbia.html,+1 202-803-2114,Mezcalero RESTAURANT
650,D Light Cafe & Bakery,RESTAURANT,38.922375,-77.04236,https://www.tripadvisor.com/Restaurant_Review-g28970-d23701682-Reviews-D_Light_Cafe_Bakery-Washington_DC_District_of_Columbia.html,+1 202-885-9991,D Light Cafe & Bakery RESTAURANT
651,Slash Run,RESTAURANT,38.9424,-77.01387,https://www.tripadvisor.com/Restaurant_Review-g28970-d8510814-Reviews-Slash_Run-Washington_DC_District_of_Columbia.html,+1 202-838-9929,Slash Run RESTAURANT
652,Pizzolis Pizzeria,RESTAURANT,38.90915,-77.0283,https://www.tripadvisor.com/Restaurant_Review-g28970-d2547974-Reviews-Pizzolis_Pizzeria-Washington_DC_District_of_Columbia.html,+1 202-234-3333,Pizzolis Pizzeria RESTAURANT
653,&pizza - Brookland,RESTAURANT,38.932583,-76.9967,https://www.tripadvisor.com/Restaurant_Review-g28970-d7708005-Reviews-Pizza_Brookland-Washington_DC_District_of_Columbia.html,+1 202-350-1129,&pizza - Brookland RESTAURANT
654,Deli City Restaurant,RESTAURANT,38.91972,-76.97082,https://www.tripadvisor.com/Restaurant_Review-g28970-d4613436-Reviews-Deli_City_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-526-1800,Deli City Restaurant RESTAURANT
655,Philippe Chow,RESTAURANT,38.87669,-77.021805,https://www.tripadvisor.com/Restaurant_Review-g28970-d25446353-Reviews-Philippe_Chow-Washington_DC_District_of_Columbia.html,+1 202-601-8888,Philippe Chow RESTAURANT
656,Cucina Morini,RESTAURANT,38.901676,-77.01588,https://www.tripadvisor.com/Restaurant_Review-g28970-d27478112-Reviews-Cucina_Morini-Washington_DC_District_of_Columbia.html,+1 202-697-6888,Cucina Morini RESTAURANT
657,Rocket Bar,RESTAURANT,38.899017,-77.02208,https://www.tripadvisor.com/Restaurant_Review-g28970-d3734857-Reviews-Rocket_Bar-Washington_DC_District_of_Columbia.html,+1 202-628-7665,Rocket Bar RESTAURANT
658,Paragon Thai,RESTAURANT,38.935936,-77.05812,https://www.tripadvisor.com/Restaurant_Review-g28970-d3722753-Reviews-Paragon_Thai-Washington_DC_District_of_Columbia.html,+1 202-237-2777,Paragon Thai RESTAURANT
659,Rooftop Bar,RESTAURANT,38.90398,-77.06147,https://www.tripadvisor.com/Restaurant_Review-g28970-d7095067-Reviews-Rooftop_Bar-Washington_DC_District_of_Columbia.html,+1 202-617-2401,Rooftop Bar RESTAURANT
660,Cafe Citron,RESTAURANT,38.908356,-77.04271,https://www.tripadvisor.com/Restaurant_Review-g28970-d450618-Reviews-Cafe_Citron-Washington_DC_District_of_Columbia.html,+1 202-530-8844,Cafe Citron RESTAURANT
